"","X.5376B385.492D.34C1.E053.6B04A8C09FF6.","X127000","X2017.05.12.00.00","DE21.4ND","S","N","F","X44","X","RUPERT.ROAD","CHADDESDEN","DERBY","CITY.OF.DERBY","CITY.OF.DERBY.1","A","A.1"
"247","{50F18103-6A6F-9FD5-E050-A8C063054923}",525000,"2017-04-28 00:00","OX2 8PS","S","N","F","14","","HOME CLOSE","WOLVERCOTE","OXFORD","OXFORD","OXFORDSHIRE","A","A"
"248","{50F18103-6A71-9FD5-E050-A8C063054923}",239950,"2017-03-31 00:00","OX16 1AR","S","Y","F","18","","NICKLING ROAD","","BANBURY","CHERWELL","OXFORDSHIRE","A","A"
"249","{50F18103-6A72-9FD5-E050-A8C063054923}",340000,"2017-03-31 00:00","OX5 2EQ","D","N","F","51","","BRASENOSE DRIVE","","KIDLINGTON","CHERWELL","OXFORDSHIRE","A","A"
"250","{50F18103-6A73-9FD5-E050-A8C063054923}",640000,"2017-04-11 00:00","OX12 8FU","D","Y","F","49","","HUMPHRIES GREEN","","WANTAGE","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"251","{50F18103-6A74-9FD5-E050-A8C063054923}",374000,"2017-05-03 00:00","OX11 9FL","S","Y","F","8","","CHAILEY GARDENS","BLEWBURY","DIDCOT","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"252","{50F18103-6A77-9FD5-E050-A8C063054923}",240000,"2017-05-05 00:00","OX16 3HL","S","N","F","23","","GRIMSBURY DRIVE","","BANBURY","CHERWELL","OXFORDSHIRE","A","A"
"253","{50F18103-6A78-9FD5-E050-A8C063054923}",475000,"2017-05-04 00:00","OX3 0ET","S","N","F","19","","FERRY ROAD","MARSTON","OXFORD","OXFORD","OXFORDSHIRE","A","A"
"254","{50F18103-6A7A-9FD5-E050-A8C063054923}",485000,"2017-03-30 00:00","OX12 9GL","D","Y","F","11","","OLD CANAL VIEW","","WANTAGE","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"255","{50F18103-6A80-9FD5-E050-A8C063054923}",552000,"2017-04-13 00:00","OX3 8TA","D","N","F","DELL TREES","","OLD ROAD","SHOTOVER HILL","OXFORD","SOUTH OXFORDSHIRE","OXFORDSHIRE","A","A"
"256","{50F18103-6A81-9FD5-E050-A8C063054923}",296000,"2017-04-21 00:00","OX26 2JL","D","N","F","67","","KINGSCLERE ROAD","","BICESTER","CHERWELL","OXFORDSHIRE","A","A"
"257","{50F18103-6A82-9FD5-E050-A8C063054923}",435000,"2017-05-11 00:00","OX12 8HS","D","Y","F","27","","CHAIN HILL","","WANTAGE","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"258","{50F18103-6A83-9FD5-E050-A8C063054923}",639950,"2017-02-10 00:00","OX14 4FL","D","Y","F","49","","ASQUITH PARK","SUTTON COURTENAY","ABINGDON","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"259","{50F18103-6A85-9FD5-E050-A8C063054923}",195000,"2017-05-12 00:00","OX16 0ET","S","N","F","7","","FIENNES ROAD","","BANBURY","CHERWELL","OXFORDSHIRE","A","A"
"260","{50F18103-6A86-9FD5-E050-A8C063054923}",189000,"2017-01-06 00:00","OX26 6FY","F","N","L","32","","FLANDERS CLOSE","","BICESTER","CHERWELL","OXFORDSHIRE","A","A"
"261","{50F18103-6A87-9FD5-E050-A8C063054923}",189000,"2017-01-06 00:00","OX26 6FY","F","N","L","33","","FLANDERS CLOSE","","BICESTER","CHERWELL","OXFORDSHIRE","A","A"
"262","{50F18103-6A88-9FD5-E050-A8C063054923}",220500,"2017-01-06 00:00","OX26 6FY","F","N","L","34","","FLANDERS CLOSE","","BICESTER","CHERWELL","OXFORDSHIRE","A","A"
"263","{50F18103-6A89-9FD5-E050-A8C063054923}",220500,"2017-01-06 00:00","OX26 6FY","F","N","L","35","","FLANDERS CLOSE","","BICESTER","CHERWELL","OXFORDSHIRE","A","A"
"264","{50F18103-6A8A-9FD5-E050-A8C063054923}",220500,"2017-01-06 00:00","OX26 6FY","F","N","L","36","","FLANDERS CLOSE","","BICESTER","CHERWELL","OXFORDSHIRE","A","A"
"265","{50F18103-6A8B-9FD5-E050-A8C063054923}",189000,"2017-01-06 00:00","OX26 6FY","F","N","L","37","","FLANDERS CLOSE","","BICESTER","CHERWELL","OXFORDSHIRE","A","A"
"266","{50F18103-6A8C-9FD5-E050-A8C063054923}",285000,"2017-04-11 00:00","OX2 9JU","F","N","L","102F","","WEST WAY","","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"267","{50F18103-6A8E-9FD5-E050-A8C063054923}",289950,"2017-01-20 00:00","OX26 6FY","S","Y","F","47","","FLANDERS CLOSE","","BICESTER","CHERWELL","OXFORDSHIRE","B","A"
"268","{50F18103-6A8F-9FD5-E050-A8C063054923}",339950,"2017-01-27 00:00","OX26 6FY","S","Y","F","48","","FLANDERS CLOSE","","BICESTER","CHERWELL","OXFORDSHIRE","A","A"
"269","{50F18103-6A90-9FD5-E050-A8C063054923}",825000,"2017-04-28 00:00","OX18 2BF","D","Y","F","3 ST. JAMES COURT","","NORTH STREET","ASTON","BAMPTON","WEST OXFORDSHIRE","OXFORDSHIRE","A","A"
"270","{50F18103-6A91-9FD5-E050-A8C063054923}",255000,"2017-05-19 00:00","OX18 3AZ","S","N","F","15","","SELLWOOD DRIVE","","CARTERTON","WEST OXFORDSHIRE","OXFORDSHIRE","A","A"
"271","{50F18103-6A93-9FD5-E050-A8C063054923}",425000,"2017-05-23 00:00","OX49 5BZ","D","N","F","KYLEMORE, 66","","SHIRBURN ROAD","","WATLINGTON","SOUTH OXFORDSHIRE","OXFORDSHIRE","A","A"
"272","{50F18103-6A94-9FD5-E050-A8C063054923}",425000,"2017-05-24 00:00","OX9 2EJ","D","N","F","27","","CONDUIT HILL RISE","","THAME","SOUTH OXFORDSHIRE","OXFORDSHIRE","A","A"
"273","{50F18103-6A95-9FD5-E050-A8C063054923}",265000,"2017-04-13 00:00","OX16 9DZ","S","N","F","6","","WILLOUGHBY ROAD","","BANBURY","CHERWELL","OXFORDSHIRE","A","A"
"274","{50F18103-6A96-9FD5-E050-A8C063054923}",812000,"2017-04-28 00:00","OX4 1SZ","D","N","F","73","","WARWICK STREET","","OXFORD","OXFORD","OXFORDSHIRE","A","A"
"275","{50F18103-6C9C-9FD5-E050-A8C063054923}",150000,"2017-05-19 00:00","B77 3NB","S","N","F","22","","RIVERFIELD GROVE","","TAMWORTH","TAMWORTH","STAFFORDSHIRE","A","A"
"276","{50F18103-6C9D-9FD5-E050-A8C063054923}",325000,"2017-04-07 00:00","WS13 7BH","D","N","F","206","","BEACON STREET","","LICHFIELD","LICHFIELD","STAFFORDSHIRE","A","A"
"277","{50F18103-6C9E-9FD5-E050-A8C063054923}",75000,"2017-04-21 00:00","ST6 7NP","T","N","F","2","","HAYES STREET","","STOKE-ON-TRENT","STOKE-ON-TRENT","STOKE-ON-TRENT","A","A"
"278","{50F18103-6C9F-9FD5-E050-A8C063054923}",170000,"2017-05-02 00:00","WS12 4DB","D","N","F","80","","MOUNT STREET","HEDNESFORD","CANNOCK","CANNOCK CHASE","STAFFORDSHIRE","A","A"
"279","{50F18103-6CA0-9FD5-E050-A8C063054923}",91000,"2017-04-10 00:00","ST5 0JN","T","N","F","21","","CROMER STREET","","NEWCASTLE","NEWCASTLE-UNDER-LYME","STAFFORDSHIRE","A","A"
"280","{50F18103-6CA1-9FD5-E050-A8C063054923}",127500,"2017-04-18 00:00","ST7 4TT","S","N","F","22","","WEIR GROVE","KIDSGROVE","STOKE-ON-TRENT","NEWCASTLE-UNDER-LYME","STAFFORDSHIRE","A","A"
"281","{50F18103-6CA2-9FD5-E050-A8C063054923}",125000,"2017-04-04 00:00","B77 2HE","T","N","F","25","","KIRTLEY","","TAMWORTH","TAMWORTH","STAFFORDSHIRE","A","A"
"282","{50F18103-6CA3-9FD5-E050-A8C063054923}",165000,"2017-04-28 00:00","WS12 3XE","S","N","F","5","","SQUIRREL CLOSE","HEATH HAYES","CANNOCK","CANNOCK CHASE","STAFFORDSHIRE","A","A"
"283","{50F18103-6CA4-9FD5-E050-A8C063054923}",138000,"2017-05-11 00:00","WV12 4AZ","S","N","F","29","","LONGWOOD RISE","","WILLENHALL","WALSALL","WEST MIDLANDS","A","A"
"284","{50F18103-6CA5-9FD5-E050-A8C063054923}",192500,"2017-04-27 00:00","WS15 2LZ","D","N","F","14","","RIDERS WAY","","RUGELEY","CANNOCK CHASE","STAFFORDSHIRE","A","A"
"285","{50F18103-6CA6-9FD5-E050-A8C063054923}",105000,"2017-04-07 00:00","ST5 0LE","D","N","F","8","","KENILWORTH GROVE","","NEWCASTLE","NEWCASTLE-UNDER-LYME","STAFFORDSHIRE","A","A"
"286","{50F18103-6CA7-9FD5-E050-A8C063054923}",76000,"2017-04-28 00:00","ST3 4QU","T","N","F","78","","FURNACE ROAD","","STOKE-ON-TRENT","STOKE-ON-TRENT","STOKE-ON-TRENT","A","A"
"287","{50F18103-6CA8-9FD5-E050-A8C063054923}",100000,"2017-05-22 00:00","WS12 1JG","T","N","F","123","","RAWNSLEY ROAD","","CANNOCK","CANNOCK CHASE","STAFFORDSHIRE","A","A"
"288","{50F18103-6CA9-9FD5-E050-A8C063054923}",195000,"2017-04-13 00:00","DY6 8HG","S","N","F","25","","CRANHAM DRIVE","","KINGSWINFORD","DUDLEY","WEST MIDLANDS","A","A"
"289","{50F18103-6CAA-9FD5-E050-A8C063054923}",690000,"2017-05-18 00:00","ST5 0LZ","D","N","F","SPODE HOUSE","","SANDY LANE","","NEWCASTLE","NEWCASTLE-UNDER-LYME","STAFFORDSHIRE","A","A"
"290","{50F18103-6CAB-9FD5-E050-A8C063054923}",225000,"2017-04-28 00:00","B77 4NG","D","N","F","18","","GREENHEART","","TAMWORTH","TAMWORTH","STAFFORDSHIRE","A","A"
"291","{50F18103-6CAC-9FD5-E050-A8C063054923}",160000,"2017-05-05 00:00","B77 4NG","D","N","F","33","","GREENHEART","","TAMWORTH","TAMWORTH","STAFFORDSHIRE","A","A"
"292","{50F18103-6CAD-9FD5-E050-A8C063054923}",222000,"2017-03-22 00:00","WS15 2EX","D","N","F","10","","OLD EATON ROAD","","RUGELEY","CANNOCK CHASE","STAFFORDSHIRE","A","A"
"293","{50F18103-6CAE-9FD5-E050-A8C063054923}",79000,"2017-04-26 00:00","ST3 5PH","T","N","F","63","","BROADWAY","","STOKE-ON-TRENT","STOKE-ON-TRENT","STOKE-ON-TRENT","A","A"
"294","{50F18103-6CAF-9FD5-E050-A8C063054923}",215000,"2017-05-12 00:00","B77 4LY","D","N","F","10","","LOUGHSHAW","WILNECOTE","TAMWORTH","TAMWORTH","STAFFORDSHIRE","A","A"
"295","{50F18103-6CB0-9FD5-E050-A8C063054923}",420000,"2017-04-28 00:00","WS14 9UA","D","N","F","10","","YEW TREE AVENUE","","LICHFIELD","LICHFIELD","STAFFORDSHIRE","A","A"
"296","{50F18103-6CB1-9FD5-E050-A8C063054923}",77000,"2017-05-02 00:00","WS2 8RJ","T","N","F","410","","WOLVERHAMPTON ROAD","","WALSALL","WALSALL","WEST MIDLANDS","A","A"
"297","{50F18103-6CB2-9FD5-E050-A8C063054923}",98000,"2017-04-13 00:00","ST3 5HX","S","N","F","10","","ALBERT AVENUE","","STOKE-ON-TRENT","STOKE-ON-TRENT","STOKE-ON-TRENT","A","A"
"298","{50F18103-6CB3-9FD5-E050-A8C063054923}",126000,"2017-05-19 00:00","WS11 4RX","S","N","F","4","","BROOMHILL CLOSE","","CANNOCK","CANNOCK CHASE","STAFFORDSHIRE","A","A"
"299","{50F18103-6CB4-9FD5-E050-A8C063054923}",159950,"2017-04-13 00:00","WS11 4AN","S","N","F","5","","WESTBOURNE AVENUE","","CANNOCK","CANNOCK CHASE","STAFFORDSHIRE","A","A"
"300","{50F18103-6CB5-9FD5-E050-A8C063054923}",126000,"2017-04-21 00:00","B77 1AT","T","N","F","13","","ORCHARD STREET","KETTLEBROOK","TAMWORTH","TAMWORTH","STAFFORDSHIRE","A","A"
"301","{64342BFF-702A-422C-E053-6C04A8C0FB8A}",555000,"2017-09-18 00:00","PO19 1LB","O","N","L","18","","NORTH STREET","","CHICHESTER","CHICHESTER","WEST SUSSEX","B","A"
"302","{64342BFF-702B-422C-E053-6C04A8C0FB8A}",25000,"2017-09-29 00:00","","O","Y","L","IFIELD CAR PARK","PLOT 55","CHARLWOOD ROAD","IFIELD","CRAWLEY","HORSHAM","WEST SUSSEX","B","A"
"303","{64342BFF-702C-422C-E053-6C04A8C0FB8A}",177500,"2017-04-07 00:00","PO19 7BJ","O","N","F","GLENMORE BUSINESS PARK PORTFIELD WORKS","UNIT 6","CHICHESTER BY PASS","","CHICHESTER","CHICHESTER","WEST SUSSEX","B","A"
"304","{64342BFF-702D-422C-E053-6C04A8C0FB8A}",90000,"2017-10-09 00:00","BN43 5DB","O","N","L","118","","HIGH STREET","","SHOREHAM-BY-SEA","ADUR","WEST SUSSEX","B","A"
"305","{64342BFF-702E-422C-E053-6C04A8C0FB8A}",190000,"2017-10-10 00:00","PO21 1QD","O","N","F","25","","STATION ROAD","","BOGNOR REGIS","ARUN","WEST SUSSEX","B","A"
"306","{64342BFF-7030-422C-E053-6C04A8C0FB8A}",15000,"2017-10-25 00:00","RH14 9UF","O","N","F","8","GARAGE AT","WICKS ROAD","","BILLINGSHURST","HORSHAM","WEST SUSSEX","B","A"
"307","{64342BFF-7031-422C-E053-6C04A8C0FB8A}",3400000,"2017-11-01 00:00","PO10 8HS","O","N","F","THORNHAM HOUSE","","PRINSTED LANE","PRINSTED","EMSWORTH","CHICHESTER","WEST SUSSEX","B","A"
"308","{64342BFF-7032-422C-E053-6C04A8C0FB8A}",25000,"2017-09-18 00:00","","O","Y","L","IFIELD CAR PARK","PLOT 11","CHARLWOOD ROAD","IFIELD","CRAWLEY","HORSHAM","WEST SUSSEX","B","A"
"309","{64342BFF-7033-422C-E053-6C04A8C0FB8A}",25000,"2017-09-11 00:00","","O","Y","L","IFIELD CAR PARK","PLOT 194","CHARLWOOD ROAD","IFIELD","CRAWLEY","HORSHAM","WEST SUSSEX","B","A"
"310","{64342BFF-7034-422C-E053-6C04A8C0FB8A}",25000,"2017-10-10 00:00","","O","Y","L","IFIELD CAR PARK","PLOT 266","CHARLWOOD ROAD","IFIELD","CRAWLEY","HORSHAM","WEST SUSSEX","B","A"
"311","{64342BFF-7035-422C-E053-6C04A8C0FB8A}",25000,"2017-10-18 00:00","","O","Y","L","IFIELD CAR PARK","PLOT 307","CHARLWOOD ROAD","IFIELD","CRAWLEY","HORSHAM","WEST SUSSEX","B","A"
"312","{64342BFF-7036-422C-E053-6C04A8C0FB8A}",25000,"2017-10-18 00:00","","O","Y","L","IFIELD CAR PARK","PLOT 308","CHARLWOOD ROAD","IFIELD","CRAWLEY","HORSHAM","WEST SUSSEX","B","A"
"313","{64342BFF-7037-422C-E053-6C04A8C0FB8A}",25000,"2017-10-03 00:00","","O","Y","L","IFIELD CAR PARK","PLOT 89","CHARLWOOD ROAD","IFIELD","CRAWLEY","HORSHAM","WEST SUSSEX","B","A"
"314","{64342BFF-7038-422C-E053-6C04A8C0FB8A}",25000,"2017-10-10 00:00","","O","Y","L","IFIELD CAR PARK","PLOT 220","CHARLWOOD ROAD","IFIELD","CRAWLEY","HORSHAM","WEST SUSSEX","B","A"
"315","{64342BFF-7039-422C-E053-6C04A8C0FB8A}",50000,"2017-10-02 00:00","","O","Y","L","IFIELD CAR PARK","PLOT 269","CHARLWOOD ROAD","IFIELD","CRAWLEY","HORSHAM","WEST SUSSEX","B","A"
"316","{64342BFF-703A-422C-E053-6C04A8C0FB8A}",802500,"2017-11-02 00:00","RH13 8JS","D","N","F","HOOKSHILE","","CHURCH ROAD","PARTRIDGE GREEN","HORSHAM","HORSHAM","WEST SUSSEX","B","A"
"317","{64342BFF-703B-422C-E053-6C04A8C0FB8A}",2848500,"2017-10-27 00:00","PO10 8LS","O","N","L","83","","STEIN ROAD","SOUTHBOURNE","EMSWORTH","CHICHESTER","WEST SUSSEX","B","A"
"318","{64342BFF-703C-422C-E053-6C04A8C0FB8A}",190000,"2017-05-03 00:00","RH16 1AJ","F","Y","L","WHITE HOUSE","11","BURRELL ROAD","","HAYWARDS HEATH","MID SUSSEX","WEST SUSSEX","B","A"
"319","{64342BFF-703D-422C-E053-6C04A8C0FB8A}",241500,"2017-10-27 00:00","BN11 5LN","T","N","F","68","","THE DRIVE","","WORTHING","WORTHING","WEST SUSSEX","B","A"
"320","{64342BFF-703F-422C-E053-6C04A8C0FB8A}",50000,"2017-08-23 00:00","","O","Y","L","IFIELD CAR PARK","PLOT 296","CHARLWOOD ROAD","IFIELD","CRAWLEY","HORSHAM","WEST SUSSEX","B","A"
"321","{64342BFF-7040-422C-E053-6C04A8C0FB8A}",349000,"2017-11-24 00:00","GU28 0BT","S","N","F","9","","GROVE LANE","","PETWORTH","CHICHESTER","WEST SUSSEX","B","A"
"322","{64342BFF-7041-422C-E053-6C04A8C0FB8A}",140000,"2017-08-25 00:00","BN42 4GP","O","N","L","LLOYDS TSB BANK PLC","","SOUTHWICK SQUARE","SOUTHWICK","BRIGHTON","ADUR","WEST SUSSEX","B","A"
"323","{64342BFF-7042-422C-E053-6C04A8C0FB8A}",245000,"2017-12-20 00:00","BN11 2QX","S","N","F","56","","HAM ROAD","","WORTHING","WORTHING","WEST SUSSEX","B","A"
"324","{64342BFF-7043-422C-E053-6C04A8C0FB8A}",1800000,"2017-11-16 00:00","RH17 6AJ","O","N","F","SLAUGHAM MANOR","","SLAUGHAM PLACE","SLAUGHAM","HAYWARDS HEATH","MID SUSSEX","WEST SUSSEX","B","A"
"325","{64342BFF-7044-422C-E053-6C04A8C0FB8A}",550000,"2017-12-01 00:00","BN18 9FJ","F","Y","L","5","","EAGLE BREWERY YARD","","ARUNDEL","ARUN","WEST SUSSEX","B","A"
"326","{64342BFF-7045-422C-E053-6C04A8C0FB8A}",410000,"2017-11-29 00:00","BN11 1BJ","O","N","F","8","","CHAPEL ROAD","","WORTHING","WORTHING","WEST SUSSEX","B","A"
"327","{64342BFF-7046-422C-E053-6C04A8C0FB8A}",310000,"2017-12-15 00:00","GU28 0HJ","O","N","F","1","","BARRINGTON COTTAGES","BYWORTH","PETWORTH","CHICHESTER","WEST SUSSEX","B","A"
"328","{64342BFF-7047-422C-E053-6C04A8C0FB8A}",1100000,"2017-09-18 00:00","GU27 3JD","O","N","F","ROPES","","ROPES LANE","FERNHURST","HASLEMERE","CHICHESTER","WEST SUSSEX","B","A"
"329","{64342BFF-7048-422C-E053-6C04A8C0FB8A}",315000,"2017-12-18 00:00","RH10 6QE","O","N","F","14","","LAUREL CLOSE","","CRAWLEY","CRAWLEY","WEST SUSSEX","B","A"
"330","{64342BFF-704E-422C-E053-6C04A8C0FB8A}",17132226,"2017-12-19 00:00","RH10 9DF","O","N","F","FOCAL POINT","UNIT 100","FLEMING WAY","","CRAWLEY","CRAWLEY","WEST SUSSEX","B","A"
"331","{64342BFF-72B4-422C-E053-6C04A8C0FB8A}",125000,"2017-12-15 00:00","HU17 9HH","T","N","F","15","","KINGS SQUARE","","BEVERLEY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"332","{64342BFF-72B5-422C-E053-6C04A8C0FB8A}",115000,"2017-12-14 00:00","YO16 7NQ","S","N","F","6","","RAVENSPURN","","BRIDLINGTON","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"333","{64342BFF-72B6-422C-E053-6C04A8C0FB8A}",185000,"2017-12-18 00:00","HU10 6PW","T","N","F","17","","WOLFRETON MEWS","WILLERBY","HULL","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"334","{64342BFF-72B8-422C-E053-6C04A8C0FB8A}",61000,"2017-12-08 00:00","HU10 7TZ","F","N","L","10","","KINGSTON RISE","WILLERBY","HULL","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"335","{64342BFF-72B9-422C-E053-6C04A8C0FB8A}",1400000,"2017-08-10 00:00","HU18 1PZ","O","N","F","BROADWAY HOUSE","","SANDS LANE","","HORNSEA","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"336","{64342BFF-72BC-422C-E053-6C04A8C0FB8A}",90000,"2017-12-17 00:00","YO16 4QE","F","N","L","THE AVENUE","FLAT 6","WESTGATE","","BRIDLINGTON","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"337","{64342BFF-72BE-422C-E053-6C04A8C0FB8A}",120000,"2017-12-15 00:00","DN14 5DG","T","N","F","25","","MULBERRY GARDENS","","GOOLE","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"338","{64342BFF-72BF-422C-E053-6C04A8C0FB8A}",229950,"2017-11-17 00:00","HU17 0FS","T","N","F","7","","HARRISON MEWS","","BEVERLEY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"339","{64342BFF-72C3-422C-E053-6C04A8C0FB8A}",197000,"2017-09-11 00:00","HU17 7SZ","O","N","F","14","","ASPEN WAY","","BEVERLEY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"340","{64342BFF-72C4-422C-E053-6C04A8C0FB8A}",889350,"2017-06-30 00:00","HU17 9GP","O","N","L","BUSY BEES","","GRANGE WAY","","BEVERLEY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"341","{64342BFF-72C5-422C-E053-6C04A8C0FB8A}",165712,"2017-06-08 00:00","YO42 2FS","O","N","F","59","","OVEREND AVENUE","POCKLINGTON","YORK","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"342","{64342BFF-72C7-422C-E053-6C04A8C0FB8A}",290000,"2017-08-22 00:00","YO42 1PF","O","N","F","BELSOM FARM","","FEOFFEE LANE","POCKLINGTON","YORK","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"343","{64342BFF-72C8-422C-E053-6C04A8C0FB8A}",295000,"2017-09-13 00:00","HU11 4QB","O","N","F","CHURCH FARM HOUSE","","","GARTON","HULL","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"344","{64342BFF-72C9-422C-E053-6C04A8C0FB8A}",3750,"2017-09-01 00:00","HU16 4NJ","O","N","F","199","","NEW VILLAGE ROAD","","COTTINGHAM","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"345","{64342BFF-72CA-422C-E053-6C04A8C0FB8A}",7500,"2017-09-01 00:00","HU16 4NJ","O","N","F","193","","NEW VILLAGE ROAD","","COTTINGHAM","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"346","{64342BFF-72CB-422C-E053-6C04A8C0FB8A}",3750,"2017-09-01 00:00","HU16 4NJ","O","N","F","197","","NEW VILLAGE ROAD","","COTTINGHAM","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"347","{64342BFF-72CC-422C-E053-6C04A8C0FB8A}",3750,"2017-09-01 00:00","HU16 4NJ","O","N","F","195","","NEW VILLAGE ROAD","","COTTINGHAM","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"348","{64342BFF-72CD-422C-E053-6C04A8C0FB8A}",124995,"2017-09-26 00:00","HU13 9DB","T","N","F","2C","","CAMBRIDGE ROAD","","HESSLE","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"349","{64342BFF-72CE-422C-E053-6C04A8C0FB8A}",290000,"2017-09-20 00:00","YO41 4DA","O","N","F","MEADOWCROFT","PLOT 2","MAIN STREET","NEWTON ON DERWENT","YORK","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"350","{64342BFF-72CF-422C-E053-6C04A8C0FB8A}",114000,"2017-08-31 00:00","YO25 8JY","O","N","F","THE WORKSHOP","","CROSS LANE","NORTH FRODINGHAM","DRIFFIELD","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"351","{64342BFF-72D0-422C-E053-6C04A8C0FB8A}",400000,"2017-09-15 00:00","HU17 0LW","O","N","F","ACKLAM COACHES LTD","","BARMSTON CLOSE","","BEVERLEY","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"352","{64342BFF-72D1-422C-E053-6C04A8C0FB8A}",69950,"2017-09-06 00:00","YO15 3QA","O","N","L","20","","CARNABY MEWS","CARNABY","BRIDLINGTON","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"353","{64342BFF-72D2-422C-E053-6C04A8C0FB8A}",78500,"2017-12-19 00:00","HU18 1PZ","F","N","L","BROADWAY HOUSE","APARTMENT 20","BROADWAY","","HORNSEA","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"354","{64342BFF-72D3-422C-E053-6C04A8C0FB8A}",52050,"2017-04-28 00:00","HU13 0FD","T","N","F","1","","ELLERTHORPE CLOSE","","HESSLE","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"355","{64342BFF-72D4-422C-E053-6C04A8C0FB8A}",52050,"2017-04-28 00:00","HU13 0FD","T","N","F","2","","ELLERTHORPE CLOSE","","HESSLE","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"356","{64342BFF-72D5-422C-E053-6C04A8C0FB8A}",370000,"2017-10-20 00:00","HU12 0RE","D","N","F","ELM GRANGE","","HIGH STREET","PATRINGTON","HULL","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"357","{64342BFF-72D6-422C-E053-6C04A8C0FB8A}",127000,"2017-10-18 00:00","HU10 7FE","O","N","F","9","","ROSE AVENUE","KIRK ELLA","HULL","EAST RIDING OF YORKSHIRE","EAST RIDING OF YORKSHIRE","B","A"
"358","{666758D6-751F-3363-E053-6B04A8C0D74E}",502500,"2017-07-07 00:00","NW6 5FL","F","Y","L","72","FLAT 4","CAMBRIDGE ROAD","","LONDON","BRENT","GREATER LONDON","A","A"
"359","{666758D6-7522-3363-E053-6B04A8C0D74E}",534000,"2017-12-08 00:00","E8 2FA","F","Y","L","57","FLAT 60","KINGSLAND HIGH STREET","","LONDON","HACKNEY","GREATER LONDON","A","A"
"360","{666758D6-7523-3363-E053-6B04A8C0D74E}",765000,"2017-12-08 00:00","E8 2FA","F","Y","L","57","FLAT 58","KINGSLAND HIGH STREET","","LONDON","HACKNEY","GREATER LONDON","A","A"
"361","{666758D6-7524-3363-E053-6B04A8C0D74E}",350000,"2017-07-28 00:00","NW2 1HJ","F","N","L","68B","","CRICKLEWOOD LANE","","LONDON","BARNET","GREATER LONDON","A","A"
"362","{666758D6-7525-3363-E053-6B04A8C0D74E}",313000,"2017-10-20 00:00","TW7 4PX","F","N","L","OSTERLEY COURT","4","GREAT WEST ROAD","","ISLEWORTH","HOUNSLOW","GREATER LONDON","A","A"
"363","{666758D6-7527-3363-E053-6B04A8C0D74E}",745000,"2017-12-08 00:00","E8 2FA","F","Y","L","57","FLAT 73","KINGSLAND HIGH STREET","","LONDON","HACKNEY","GREATER LONDON","A","A"
"364","{666758D6-7528-3363-E053-6B04A8C0D74E}",560000,"2017-07-17 00:00","E3 4RQ","F","Y","L","LANYARD COURT, 24","FLAT 201","NELLIE CRESSALL WAY","","LONDON","TOWER HAMLETS","GREATER LONDON","A","A"
